respondent_id,year,age,gender,ses,AC1,AC2,AC3,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,qc_fail_count,md_score,is_outlier
109,2023,18.0,1.0,1.0,,,,4,4,1,3,2,3,3,3,3,4,3,3,2,4,3,3,3,4,5,2,3,3,2,3,3,3,3,3,2.857142857142857,2.7142857142857144,3.2857142857142856,3.2857142857142856,3.0357142857142856,0,4.848044698995148,False
110,2023,28.0,1.0,3.0,,,,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3.142857142857143,3.0,3.0,3.0357142857142856,0,2.3330382923829114,False
111,2023,18.0,1.0,4.0,,,,3,3,4,5,3,2,2,5,4,2,4,3,3,4,4,3,3,4,3,2,4,2,3,2,3,3,2,3,2.857142857142857,3.857142857142857,3.4285714285714284,2.4285714285714284,3.142857142857143,0,3.33536047493943,False
112,2023,19.0,2.0,2.0,,,,2,4,5,5,3,5,3,5,5,2,5,3,4,4,4,3,4,4,1,5,4,4,4,2,4,4,2,4,3.142857142857143,4.428571428571429,4.428571428571429,2.857142857142857,3.7142857142857144,0,5.460452341303412,False
113,2023,21.0,2.0,1.0,,,,2,3,5,4,2,3,4,4,3,4,4,5,4,5,5,3,5,5,3,3,3,5,3,1,2,3,1,3,3.142857142857143,3.7142857142857144,4.0,3.0,3.4642857142857144,0,4.700933941341044,False
114,2023,18.0,2.0,2.0,,,,5,3,4,3,3,2,2,4,2,3,5,5,3,4,5,3,2,5,2,4,4,4,3,2,4,4,2,3,3.5714285714285716,4.142857142857143,3.5714285714285716,2.2857142857142856,3.3928571428571432,0,4.72533020836029,False
115,2023,18.0,1.0,2.0,,,,4,5,3,5,4,4,3,5,4,3,4,2,1,4,3,4,3,5,3,4,5,4,5,3,3,5,3,3,3.857142857142857,3.7142857142857144,4.428571428571429,2.857142857142857,3.7142857142857144,0,4.592343228537583,False
116,2023,18.0,2.0,1.0,,,,4,3,3,5,3,3,3,4,2,3,2,4,2,5,5,3,3,5,3,3,2,4,4,1,2,3,1,3,3.4285714285714284,3.0,3.857142857142857,2.2857142857142856,3.1428571428571432,0,4.735224778132196,False
117,2023,18.0,1.0,1.0,,,,3,4,4,4,4,3,4,4,3,1,4,4,3,2,4,2,2,5,3,4,4,2,3,3,2,3,3,4,3.2857142857142856,3.7142857142857144,3.4285714285714284,2.5714285714285716,3.25,0,4.899685148929565,False
118,2023,19.0,2.0,3.0,,,,4,5,5,5,4,3,3,5,4,1,5,5,5,5,5,4,5,5,5,3,5,4,5,5,4,5,1,5,4.285714285714286,4.857142857142857,4.428571428571429,3.5714285714285716,4.285714285714286,0,6.3489185107821635,False
119,2023,18.0,2.0,1.0,,,,3,4,5,4,3,4,2,4,4,3,4,4,3,3,4,4,3,4,2,2,3,4,4,3,4,4,3,5,3.4285714285714284,4.142857142857143,3.5714285714285716,3.0,3.5357142857142856,0,4.276749604059765,False
120,2023,18.0,1.0,2.0,,,,5,3,3,3,3,4,3,5,4,3,3,3,2,3,4,3,4,4,3,5,4,3,3,2,3,3,2,3,3.2857142857142856,3.5714285714285716,3.5714285714285716,2.857142857142857,3.3214285714285716,0,3.977424971346479,False
121,2023,31.0,1.0,2.0,,,,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1,5,5,5,1,3,5,4,5,1,5,5,1,5,4.428571428571429,3.857142857142857,4.0,2.7142857142857144,3.75,0,7.608314418318251,True
122,2023,18.0,1.0,3.0,,,,4,3,4,3,3,2,3,4,4,2,3,4,2,3,3,2,2,4,3,2,3,3,3,2,3,4,2,3,3.2857142857142856,3.2857142857142856,3.142857142857143,2.142857142857143,2.964285714285714,0,3.119315058004507,False
123,2023,18.0,2.0,2.0,,,,4,4,4,4,2,1,4,4,4,4,3,5,4,5,5,3,5,5,4,5,3,5,5,2,1,5,2,3,4.0,3.2857142857142856,4.571428571428571,3.142857142857143,3.75,0,5.958114947311428,False
124,2023,34.0,2.0,1.0,,,,3,5,5,5,2,5,3,5,5,1,5,3,3,5,2,1,1,5,3,1,5,3,1,1,3,3,1,3,2.2857142857142856,4.0,4.142857142857143,2.142857142857143,3.142857142857143,0,6.390982137065055,False
125,2023,22.0,1.0,3.0,,,,2,2,5,4,3,2,4,3,2,3,4,4,2,4,4,5,3,5,3,2,4,2,4,1,1,2,1,2,3.4285714285714284,3.2857142857142856,3.0,2.142857142857143,2.964285714285714,0,5.375170118425621,False
126,2023,18.0,1.0,2.0,,,,1,3,5,5,1,1,1,5,4,1,5,5,2,3,5,2,1,5,3,2,4,3,3,1,3,3,1,3,2.2857142857142856,4.285714285714286,3.5714285714285716,1.4285714285714286,2.892857142857143,0,4.961803762179542,False
127,2023,19.0,1.0,3.0,,,,4,2,4,3,1,2,2,4,3,2,1,2,3,3,5,2,2,4,3,3,4,2,3,2,2,2,2,2,2.2857142857142856,3.142857142857143,2.857142857142857,2.2857142857142856,2.6428571428571432,0,4.786154816327847,False
128,2023,19.0,2.0,2.0,,,,2,4,4,5,2,3,4,5,4,2,5,4,4,5,5,3,2,5,3,2,5,4,2,1,3,4,1,5,3.0,4.571428571428571,4.142857142857143,2.2857142857142856,3.5,0,4.26225943932076,False
129,2023,23.0,1.0,1.0,,,,1,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,3.142857142857143,2.7142857142857144,3.0,2.8928571428571432,0,4.3272116829269685,False
130,2023,19.0,2.0,1.0,,,,2,2,5,5,2,4,4,3,3,2,5,4,4,5,5,2,2,5,4,2,3,2,2,2,4,4,2,4,2.857142857142857,4.142857142857143,3.4285714285714284,2.857142857142857,3.3214285714285716,0,4.588009433886006,False
131,2023,18.0,1.0,2.0,,,,2,3,3,4,2,5,5,4,3,4,2,2,4,4,3,5,4,3,4,4,2,4,4,4,1,4,3,3,3.4285714285714284,2.5714285714285716,3.5714285714285716,4.0,3.392857142857143,0,5.65523827497969,False
132,2023,18.0,1.0,2.0,,,,5,5,4,4,1,3,1,4,5,5,5,3,5,4,4,5,3,5,5,2,4,4,5,1,2,5,1,4,3.5714285714285716,3.857142857142857,4.142857142857143,3.2857142857142856,3.7142857142857144,0,7.48971564188139,False
133,2023,19.0,1.0,4.0,,,,5,3,5,2,1,2,1,5,2,3,5,5,2,5,2,1,5,5,3,4,5,3,4,1,5,5,1,5,3.142857142857143,4.571428571428571,3.4285714285714284,2.4285714285714284,3.392857142857143,0,7.1668662358886595,False
134,2023,18.0,2.0,1.0,,,,5,4,4,3,5,2,4,5,3,4,5,5,2,3,4,5,4,5,3,5,5,5,5,2,4,5,2,5,4.857142857142857,4.571428571428571,4.0,2.7142857142857144,4.035714285714286,0,4.203099178655337,False
135,2023,19.0,2.0,1.0,,,,4,3,4,3,5,4,2,5,3,3,3,5,2,2,4,2,4,3,2,4,4,4,3,2,4,4,2,5,3.5714285714285716,4.142857142857143,3.142857142857143,2.7142857142857144,3.3928571428571432,0,4.91590752087517,False
136,2023,25.0,1.0,2.0,,,,4,2,5,5,1,4,5,4,4,3,5,5,2,4,1,1,4,5,4,4,2,2,4,2,1,1,2,3,3.0,3.0,3.7142857142857144,3.0,3.178571428571429,0,7.365605455145127,False
137,2023,18.0,2.0,0.0,,,,5,4,4,4,4,2,3,4,3,3,4,5,2,3,2,3,2,5,2,3,3,4,3,2,1,4,2,2,3.857142857142857,2.857142857142857,3.7142857142857144,2.142857142857143,3.142857142857143,0,4.397583000088481,False
138,2023,38.0,1.0,2.0,,,,3,4,3,4,3,1,2,3,1,2,3,2,2,3,4,1,2,5,4,3,4,2,2,2,3,3,2,3,2.2857142857142856,3.2857142857142856,3.142857142857143,2.142857142857143,2.714285714285714,0,4.909547156302955,False
139,2023,18.0,1.0,5.0,,,,3,4,4,4,3,2,3,4,4,2,4,4,2,3,4,4,1,4,3,4,4,3,4,1,3,2,1,2,3.2857142857142856,3.5714285714285716,3.7142857142857144,1.7142857142857142,3.0714285714285716,0,4.504949367483098,False
140,2023,22.0,1.0,3.0,,,,1,1,4,5,4,2,4,3,2,2,3,5,1,2,5,4,2,4,4,1,3,1,3,1,2,3,1,1,3.4285714285714284,3.0,2.2857142857142856,1.8571428571428572,2.6428571428571432,0,5.759140298346858,False
141,2023,18.0,2.0,2.0,,,,2,4,3,4,1,5,5,4,4,4,4,4,5,3,2,3,5,5,5,2,3,4,2,5,1,4,2,3,3.0,2.857142857142857,3.7142857142857144,4.428571428571429,3.5000000000000004,0,6.608960723465169,False
142,2023,20.0,1.0,2.0,,,,1,1,3,2,1,4,3,4,3,1,4,2,4,2,4,1,2,4,3,3,3,3,4,3,4,1,2,3,1.8571428571428572,3.5714285714285716,2.5714285714285716,2.7142857142857144,2.678571428571429,0,6.198327146861437,False
143,2023,18.0,2.0,1.0,,,,4,4,3,4,2,1,4,5,3,3,3,3,2,3,4,2,3,4,2,3,3,5,3,2,2,2,2,3,2.857142857142857,3.2857142857142856,3.7142857142857144,2.142857142857143,3.0,0,4.5542042931779285,False
144,2023,20.0,1.0,2.0,,,,3,4,5,4,4,3,3,4,4,3,4,4,2,4,3,4,3,5,2,3,4,4,4,2,4,4,1,4,3.7142857142857144,4.0,4.0,2.2857142857142856,3.5,0,2.9667040316762425,False
145,2023,19.0,2.0,2.0,,,,3,3,4,4,3,3,2,4,3,3,4,4,3,4,4,2,2,5,3,3,3,3,4,2,3,3,2,3,3.0,3.5714285714285716,3.5714285714285716,2.5714285714285716,3.1785714285714284,0,2.9396030029177465,False
146,2023,17.0,1.0,1.0,,,,3,3,4,4,2,3,2,5,4,2,4,2,4,4,4,1,2,5,2,3,5,1,1,1,2,1,1,2,1.7142857142857142,3.7142857142857144,3.4285714285714284,2.142857142857143,2.75,0,5.235574757425346,False
147,2023,23.0,1.0,2.0,,,,4,2,2,2,4,4,4,4,3,3,4,5,3,2,2,4,4,2,3,4,4,4,3,3,3,4,3,3,4.0,3.142857142857143,2.7142857142857144,3.2857142857142856,3.2857142857142856,0,4.449327844985402,False
148,2023,19.0,1.0,2.0,,,,5,4,4,4,4,4,2,4,3,2,3,4,3,3,3,2,4,2,2,4,3,3,3,3,3,4,3,3,3.4285714285714284,3.2857142857142856,3.2857142857142856,3.0,3.25,0,4.767001402627083,False
149,2023,18.0,1.0,4.0,,,,1,2,5,5,2,1,1,5,2,3,2,5,1,3,5,2,1,5,1,5,5,3,3,1,3,1,1,1,2.142857142857143,3.7142857142857144,3.5714285714285716,1.2857142857142858,2.678571428571429,0,7.49611154209473,False
150,2023,19.0,2.0,1.0,,,,1,2,3,2,4,3,3,4,2,3,2,5,2,5,5,1,4,5,3,2,3,4,2,1,1,1,2,4,2.4285714285714284,3.142857142857143,3.142857142857143,2.5714285714285716,2.821428571428571,0,6.401753628093319,False
151,2023,17.0,2.0,3.0,,,,5,5,3,5,4,4,4,4,3,3,4,4,3,4,4,4,4,5,3,4,4,5,3,4,3,4,2,2,4.0,3.4285714285714284,4.428571428571429,3.2857142857142856,3.7857142857142856,0,4.292505605275068,False
152,2023,18.0,2.0,2.0,,,,3,2,3,5,3,2,5,1,1,3,3,5,4,3,3,5,3,5,4,3,3,3,5,3,3,5,2,5,4.428571428571429,3.0,3.142857142857143,3.0,3.392857142857143,0,6.140416224012153,False
153,2023,18.0,1.0,0.0,,,,5,4,3,4,4,4,2,4,4,4,5,5,4,3,3,5,4,5,2,4,4,4,5,2,2,5,1,3,4.428571428571429,3.4285714285714284,4.0,3.0,3.7142857142857144,0,4.5962647495964575,False
154,2023,20.0,1.0,1.0,,,,1,3,4,3,1,2,3,4,3,2,5,2,2,3,3,4,3,4,2,2,5,3,5,2,4,4,1,5,2.857142857142857,4.285714285714286,3.0,2.0,3.0357142857142856,0,5.037105352502098,False
155,2023,18.0,1.0,4.0,,,,1,4,5,5,4,1,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,2.5714285714285716,2.142857142857143,3.142857142857143,2.142857142857143,2.5,0,6.420723476126055,False
156,2023,21.0,1.0,1.0,,,,4,5,4,5,4,4,3,4,3,4,4,2,2,4,4,5,4,4,2,4,4,5,4,3,3,5,3,3,3.857142857142857,3.7142857142857144,4.285714285714286,3.142857142857143,3.75,0,4.117951527995636,False
157,2023,20.0,1.0,3.0,,,,1,1,5,5,1,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.7142857142857144,3.5714285714285716,3.0,2.7142857142857144,3.0,0,5.741523045561978,False
158,2023,23.0,1.0,2.0,,,,4,4,3,4,3,5,2,4,5,4,4,3,4,3,2,2,4,5,3,4,5,5,4,3,3,4,2,4,3.142857142857143,3.5714285714285716,4.285714285714286,3.5714285714285716,3.642857142857143,0,4.263895289875794,False
159,2023,18.0,2.0,2.0,,,,2,3,3,4,3,3,2,4,3,2,4,4,3,4,2,3,4,4,3,2,4,3,3,2,3,4,2,4,3.0,3.4285714285714284,3.2857142857142856,2.7142857142857144,3.1071428571428577,0,3.524308090564486,False
160,2023,18.0,2.0,2.0,,,,1,2,2,2,1,2,5,3,1,1,2,2,3,3,5,2,2,4,5,1,3,2,1,1,3,2,2,2,2.0,2.857142857142857,2.142857142857143,2.2857142857142856,2.321428571428571,0,5.444736809001511,False
161,2023,19.0,1.0,2.0,,,,4,4,5,4,1,3,5,4,4,2,4,2,2,5,5,1,3,5,4,3,4,4,2,3,2,1,3,5,2.2857142857142856,4.142857142857143,4.142857142857143,2.857142857142857,3.3571428571428577,0,5.468478892057676,False
162,2023,19.0,2.0,1.0,,,,3,2,5,5,2,3,4,2,3,4,3,4,2,4,1,4,4,5,4,4,3,5,5,2,1,5,1,2,3.857142857142857,2.4285714285714284,4.0,2.857142857142857,3.2857142857142856,0,6.009850305965669,False
163,2023,20.0,1.0,1.0,,,,4,4,3,3,3,3,2,4,2,3,3,3,3,3,5,4,3,4,4,4,4,4,4,3,3,4,1,4,3.4285714285714284,3.7142857142857144,3.4285714285714284,2.857142857142857,3.357142857142857,0,3.921772417222015,False
164,2023,19.0,2.0,3.0,,,,5,5,3,4,2,5,1,2,4,5,4,3,2,3,3,4,5,3,5,3,3,5,4,5,2,5,2,5,3.4285714285714284,3.142857142857143,3.857142857142857,4.142857142857143,3.6428571428571432,0,6.933843826616277,False
165,2023,18.0,1.0,0.0,,,,5,4,4,2,3,3,3,4,3,2,2,4,3,2,4,4,3,5,3,5,4,4,4,2,4,2,2,2,3.5714285714285716,3.4285714285714284,3.5714285714285716,2.5714285714285716,3.2857142857142856,0,5.67574109545587,False
166,2023,19.0,2.0,3.0,,,,3,4,3,4,3,3,3,4,4,3,4,3,4,4,4,2,4,4,4,2,4,4,3,3,3,3,3,4,2.857142857142857,3.7142857142857144,3.7142857142857144,3.4285714285714284,3.4285714285714284,0,3.056870356761013,False
167,2023,18.0,2.0,1.0,,,,3,4,5,5,4,3,3,4,2,3,4,5,4,4,5,3,4,5,4,3,3,5,4,2,2,5,3,5,3.857142857142857,4.0,4.0,3.2857142857142856,3.7857142857142856,0,4.606308128235846,False
168,2023,18.0,2.0,3.0,,,,4,3,4,4,2,3,3,4,4,3,3,5,3,4,4,3,3,5,4,1,3,3,3,2,2,3,2,3,3.2857142857142856,3.2857142857142856,3.4285714285714284,2.857142857142857,3.2142857142857144,0,3.6310647887492538,False
169,2023,19.0,1.0,1.0,,,,4,4,2,2,4,2,2,4,3,3,4,4,2,2,4,4,3,4,3,3,4,4,4,3,2,4,2,3,3.7142857142857144,3.2857142857142856,3.142857142857143,2.5714285714285716,3.1785714285714284,0,3.9286031122758094,False
170,2023,18.0,2.0,3.0,,,,2,4,4,4,4,2,4,4,4,2,4,4,2,3,3,3,2,4,3,2,4,3,2,2,4,2,2,4,3.0,3.857142857142857,3.4285714285714284,2.142857142857143,3.107142857142857,0,3.6925726143787347,False
171,2023,18.0,2.0,1.0,,,,2,4,5,5,2,2,3,4,4,3,4,1,3,5,5,1,1,5,3,1,4,2,1,1,4,3,1,5,1.8571428571428572,4.428571428571429,3.7142857142857144,2.0,3.0,0,4.910887275556612,False
172,2023,19.0,1.0,3.0,,,,4,4,3,3,2,2,3,3,2,4,4,4,2,4,4,4,2,5,3,3,2,3,3,2,2,4,1,2,3.4285714285714284,2.857142857142857,3.4285714285714284,2.2857142857142856,3.0,0,4.854257273948497,False
173,2023,18.0,2.0,2.0,,,,4,5,3,5,1,2,4,2,4,1,3,3,2,5,3,4,3,5,2,2,3,4,4,2,3,5,1,3,3.5714285714285716,2.857142857142857,4.285714285714286,1.8571428571428572,3.1428571428571432,0,5.781109933817729,False
174,2023,23.0,2.0,1.0,,,,4,5,3,5,2,3,3,2,4,4,4,3,5,3,3,5,5,4,2,3,4,4,3,3,3,4,4,4,3.4285714285714284,3.2857142857142856,4.0,3.7142857142857144,3.6071428571428568,0,5.673709426634398,False
175,2023,18.0,1.0,1.0,,,,5,1,3,4,4,3,1,5,1,1,1,5,5,5,5,1,1,1,5,3,5,3,5,3,1,5,1,1,3.7142857142857144,3.0,2.5714285714285716,2.7142857142857144,3.0,0,9.310284710137378,True
176,2023,20.0,1.0,1.0,,,,3,2,5,5,4,2,3,4,4,2,5,5,4,4,5,4,2,5,3,1,4,3,3,1,5,4,1,5,3.7142857142857144,4.714285714285714,3.4285714285714284,2.142857142857143,3.5,0,4.57422776432853,False
177,2023,18.0,2.0,4.0,,,,5,5,5,5,5,3,5,5,5,5,5,5,3,3,5,5,4,5,3,5,5,5,5,2,5,5,1,5,5.0,5.0,4.714285714285714,3.0,4.428571428571429,0,4.985804653772972,False
178,2023,18.0,1.0,2.0,,,,4,3,3,2,1,2,4,3,2,2,3,2,2,3,2,1,2,3,3,1,4,3,2,2,3,1,1,4,2.142857142857143,3.142857142857143,2.4285714285714284,2.0,2.4285714285714284,0,4.604112855731228,False
179,2023,18.0,1.0,3.0,,,,2,4,4,4,4,2,3,5,4,2,5,4,2,3,4,4,2,5,2,2,5,2,4,2,3,4,2,4,3.5714285714285716,4.285714285714286,3.4285714285714284,2.0,3.3214285714285716,0,3.6536223011649764,False
180,2023,18.0,2.0,4.0,,,,3,2,3,4,4,4,4,4,4,2,3,4,3,4,4,2,3,5,3,3,3,3,3,2,2,3,2,3,3.2857142857142856,3.142857142857143,3.5714285714285716,2.7142857142857144,3.178571428571429,0,3.69833410225158,False
181,2023,19.0,1.0,3.0,,,,4,3,2,3,2,3,2,4,4,3,4,4,2,2,2,2,2,4,2,4,4,4,2,2,3,1,2,3,2.4285714285714284,3.142857142857143,3.4285714285714284,2.2857142857142856,2.821428571428571,0,4.490358072898947,False
182,2023,19.0,1.0,3.0,,,,3,1,4,3,2,1,2,4,3,2,3,3,1,3,3,2,3,4,2,2,4,2,4,2,2,4,1,2,2.857142857142857,3.142857142857143,2.5714285714285716,1.7142857142857142,2.571428571428571,0,4.578068421282437,False
183,2023,18.0,1.0,3.0,,,,4,3,3,3,4,4,3,3,4,4,4,3,2,4,3,3,5,2,2,4,3,4,4,4,3,4,3,4,3.5714285714285716,3.2857142857142856,3.4285714285714284,3.4285714285714284,3.428571428571429,0,4.312937036396834,False
184,2023,18.0,1.0,2.0,,,,3,2,4,5,4,2,3,5,3,4,3,5,2,2,2,4,3,3,1,1,4,2,3,2,2,2,2,4,3.4285714285714284,3.4285714285714284,2.5714285714285716,2.2857142857142856,2.928571428571429,0,5.5858598500383385,False
185,2023,18.0,1.0,2.0,,,,5,3,5,3,3,2,4,5,5,5,5,3,1,4,4,2,1,5,1,2,5,5,3,1,5,2,1,5,3.142857142857143,4.857142857142857,3.857142857142857,1.7142857142857142,3.392857142857143,0,6.0311507580581285,False
186,2023,18.0,1.0,1.0,,,,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,2.142857142857143,3.0,3.0,3.0,2.7857142857142856,0,3.1105212472035118,False
187,2023,23.0,1.0,2.0,,,,2,2,3,1,2,4,3,3,3,4,2,3,1,4,4,2,3,3,2,3,2,4,1,1,1,4,1,2,2.4285714285714284,2.4285714285714284,2.857142857142857,2.2857142857142856,2.5,0,6.415028661481504,False
188,2023,18.0,1.0,3.0,,,,2,4,5,5,2,3,2,4,4,2,4,5,5,5,5,2,4,5,5,2,4,3,2,1,3,1,1,4,2.2857142857142856,4.142857142857143,4.0,3.0,3.357142857142857,0,5.265124466635646,False
189,2023,17.0,1.0,1.0,,,,4,3,3,3,2,3,2,3,2,3,4,3,2,3,4,3,3,4,2,1,3,1,3,2,2,3,2,3,2.857142857142857,3.142857142857143,2.4285714285714284,2.4285714285714284,2.7142857142857144,0,3.90427189570105,False
190,2023,18.0,1.0,1.0,,,,3,5,5,5,1,1,5,5,5,1,5,1,1,4,1,1,1,5,1,1,5,1,1,1,5,1,1,5,1.8571428571428572,4.428571428571429,3.7142857142857144,1.0,2.75,0,6.66189078400795,False
191,2023,19.0,1.0,1.0,,,,3,3,5,3,5,2,3,5,3,2,4,5,2,4,4,4,3,4,2,3,4,4,4,1,3,3,1,4,3.857142857142857,4.142857142857143,3.4285714285714284,1.8571428571428572,3.3214285714285716,0,3.814043339278958,False
192,2023,18.0,2.0,1.0,,,,5,3,3,2,2,2,2,4,2,3,3,4,1,3,3,4,5,4,2,3,3,4,4,1,3,3,1,4,3.4285714285714284,3.2857142857142856,3.0,2.142857142857143,2.964285714285714,0,5.1312012734600705,False
193,2023,18.0,1.0,1.0,,,,3,4,3,4,4,1,4,3,3,4,4,4,2,2,4,5,4,5,2,3,4,4,5,3,4,4,2,4,4.142857142857143,3.7142857142857144,3.5714285714285716,2.5714285714285716,3.5,0,4.745790275018284,False
194,2023,21.0,2.0,4.0,,,,4,3,1,4,2,4,2,5,4,4,3,2,2,4,4,2,4,2,3,4,4,5,2,3,3,2,3,4,2.2857142857142856,3.4285714285714284,3.7142857142857144,3.2857142857142856,3.178571428571428,0,5.382982548439729,False
195,2023,18.0,1.0,2.0,,,,2,4,3,5,4,1,3,5,4,4,4,1,1,3,2,3,1,4,1,5,3,4,2,1,1,2,1,5,2.4285714285714284,3.2857142857142856,4.142857142857143,1.4285714285714286,2.8214285714285716,0,6.959894517630047,False
196,2023,19.0,1.0,1.0,,,,3,4,4,3,3,1,3,4,2,2,4,4,2,4,3,3,2,3,3,4,4,4,2,2,3,3,2,5,3.0,3.857142857142857,3.4285714285714284,2.0,3.0714285714285716,0,4.384493379900934,False
197,2023,18.0,1.0,2.0,,,,3,4,3,3,1,3,2,3,1,3,1,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5714285714285716,2.7142857142857144,3.142857142857143,3.2857142857142856,2.928571428571429,0,5.215028579642687,False
198,2023,23.0,2.0,1.0,,,,2,3,4,3,2,3,3,3,3,3,3,4,4,4,4,2,3,4,4,3,3,2,2,2,3,2,2,3,2.4285714285714284,3.2857142857142856,3.142857142857143,3.0,2.964285714285714,0,2.9415506965916234,False
199,2023,18.0,1.0,2.0,,,,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.142857142857143,3.142857142857143,3.142857142857143,3.0,3.107142857142857,0,2.5506303355243167,False
200,2023,21.0,1.0,2.0,,,,4,4,3,2,2,4,2,4,3,5,4,4,3,4,3,3,3,5,2,3,4,5,3,3,2,3,2,3,3.0,3.2857142857142856,3.7142857142857144,3.142857142857143,3.2857142857142856,0,4.667804878709973,False
201,2023,21.0,1.0,2.0,,,,2,3,5,4,1,3,4,4,2,4,3,4,2,2,4,1,1,3,2,1,3,1,1,2,1,1,1,2,2.0,3.142857142857143,2.2857142857142856,2.142857142857143,2.392857142857143,0,5.580245263270766,False
202,2023,18.0,1.0,1.0,,,,3,2,4,3,2,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,3,1,2,2,3,2,2,3,2.5714285714285716,3.142857142857143,2.4285714285714284,2.5714285714285716,2.6785714285714284,0,3.5711005401426794,False
203,2023,19.0,2.0,2.0,,,,3,4,2,4,3,2,3,3,3,2,4,4,5,4,4,2,5,5,3,5,3,4,2,4,3,3,1,5,2.857142857142857,3.4285714285714284,4.142857142857143,3.142857142857143,3.392857142857143,0,5.916954631620962,False
204,2023,19.0,1.0,1.0,,,,5,3,5,4,1,1,1,4,1,4,3,4,1,1,1,5,5,5,1,3,5,1,2,1,5,5,1,5,3.2857142857142856,4.0,2.5714285714285716,2.0,2.9642857142857144,0,8.299391168368668,True
205,2023,18.0,2.0,3.0,,,,5,4,5,4,3,1,3,3,3,2,5,4,3,4,4,3,1,4,3,4,4,5,5,2,3,3,2,4,3.7142857142857144,4.0,4.0,2.0,3.428571428571429,0,5.195890023894039,False
206,2023,18.0,2.0,2.0,,,,4,3,5,5,1,3,3,4,3,1,4,5,4,5,5,3,1,5,3,4,3,3,2,1,4,3,1,4,3.0,4.142857142857143,4.0,2.0,3.2857142857142856,0,4.760703289354756,False
207,2023,19.0,2.0,2.0,,,,3,2,5,4,4,3,3,4,4,2,3,3,4,4,3,3,4,5,4,3,3,5,3,3,2,3,3,4,3.142857142857143,3.4285714285714284,3.857142857142857,3.2857142857142856,3.428571428571429,0,4.4535316918665915,False
208,2023,18.0,1.0,2.0,,,,3,3,2,3,2,3,3,4,2,3,4,3,2,3,2,3,2,4,3,2,4,2,3,3,2,3,2,4,2.857142857142857,3.142857142857143,2.7142857142857144,2.5714285714285716,2.8214285714285716,0,3.778191323732656,False
209,2023,18.0,2.0,2.0,,,,2,4,4,4,2,4,5,3,4,2,3,3,5,5,4,3,2,5,4,3,4,4,4,1,2,2,1,4,3.0,3.4285714285714284,4.142857142857143,2.7142857142857144,3.321428571428572,0,5.296382901258503,False
210,2023,19.0,2.0,4.0,,,,2,3,5,4,3,5,4,3,4,2,3,4,4,5,5,1,4,5,4,4,3,5,2,4,2,4,1,5,2.857142857142857,3.7142857142857144,4.285714285714286,3.4285714285714284,3.5714285714285716,0,5.882616672315925,False
211,2023,21.0,1.0,3.0,,,,5,2,4,3,2,2,3,5,3,4,5,4,1,3,5,1,1,5,3,3,4,4,4,2,5,4,2,3,3.2857142857142856,4.428571428571429,3.2857142857142856,2.142857142857143,3.2857142857142856,0,5.750216040244428,False
212,2023,18.0,2.0,1.0,,,,5,2,4,3,5,5,3,5,5,5,4,5,1,3,5,1,1,5,2,5,4,5,4,1,1,4,1,2,3.857142857142857,3.5714285714285716,4.0,2.2857142857142856,3.428571428571429,0,7.629635195555244,True
213,2023,23.0,1.0,1.0,,,,5,3,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,3,2,1,3,3,1,1,2,1,3,3,2.2857142857142856,2.857142857142857,2.7142857142857144,2.4285714285714284,2.571428571428571,0,4.88452354326725,False
214,2023,18.0,2.0,2.0,,,,4,3,4,2,3,3,2,3,4,2,4,4,4,5,4,5,5,5,5,5,4,5,5,5,2,5,3,3,4.0,3.4285714285714284,4.142857142857143,3.857142857142857,3.8571428571428577,0,6.0233131486480005,False
215,2023,20.0,2.0,3.0,,,,5,4,2,3,1,4,3,4,4,4,5,2,2,3,4,3,5,5,3,4,4,5,4,5,5,3,5,4,3.0,4.0,4.0,4.0,3.75,0,6.000467481408349,False
216,2023,18.0,1.0,2.0,,,,5,5,5,4,1,2,3,5,2,1,5,5,1,5,4,4,2,5,1,4,4,2,5,1,4,5,1,2,4.0,4.142857142857143,3.857142857142857,1.2857142857142858,3.3214285714285716,0,6.389160981762333,False
